Inference for Stan model: anon_model_36d21e616971c881d1e45dd863be4cb0.
4 chains, each with iter=10000; warmup=5000; thin=1; 
post-warmup draws per chain=5000, total post-warmup draws=20000.

                  mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
alpha[55]         0.02  3.0e-5 1.2e-3   0.01   0.02   0.02   0.02   0.02 1731.0    1.0
alpha[56]         0.01  2.0e-4 4.3e-3 5.5e-3 9.6e-3   0.01   0.02   0.02  435.0   1.01
alpha[57]         0.02  1.1e-4 3.0e-3   0.01   0.02   0.02   0.02   0.03  749.0    1.0
alpha[58]         0.01  5.5e-5 1.8e-3 8.8e-3   0.01   0.01   0.01   0.02 1092.0    1.0
alpha[59]       6.2e-3  3.8e-5 1.1e-3 4.0e-3 5.5e-3 6.2e-3 7.0e-3 8.5e-3  863.0    1.0
alpha[60]         0.01  3.3e-5 1.3e-3   0.01   0.01   0.01   0.01   0.02 1452.0    1.0
A[1]              0.06  4.6e-4   0.01   0.04   0.05   0.06   0.06   0.08  617.0   1.01
A[2]              0.02  4.2e-5 2.0e-3   0.02   0.02   0.02   0.03   0.03 2289.0    1.0
A[3]              0.01    0.01   0.02  -0.02-3.3e-4   0.01   0.02   0.03    2.0   5.61
A[4]            7.5e-3  3.0e-3   0.02  -0.03  -0.01   0.01   0.02   0.04   43.0   1.09
A[5]              0.02  7.0e-5 3.4e-3 8.8e-3   0.01   0.02   0.02   0.02 2314.0    1.0
A[6]              0.01    0.02   0.03  -0.05-5.4e-3   0.03   0.03   0.05    2.0   3.95
A[7]              0.03  1.4e-4 4.6e-3   0.02   0.03   0.03   0.03   0.04 1155.0    1.0
A[8]              0.03  1.0e-4 4.1e-3   0.02   0.03   0.03   0.03   0.04 1599.0    1.0
A[9]              0.03  6.7e-4   0.01   0.02   0.02   0.03   0.04   0.07  401.0    1.0
A[10]             0.04  5.1e-4   0.01   0.03   0.04   0.04   0.05   0.07  436.0   1.01
A[11]             0.02  5.5e-5 2.6e-3   0.02   0.02   0.02   0.02   0.03 2274.0    1.0
A[12]             0.03  5.6e-4 7.3e-3   0.02   0.03   0.03   0.04   0.05  168.0   1.02
A[13]             0.03  1.4e-4 4.8e-3   0.02   0.03   0.03   0.03   0.04 1238.0    1.0
A[14]           2.4e-3  4.3e-4   0.01  -0.02-4.5e-3 2.3e-3 8.3e-3   0.02  657.0    1.0
A[15]             0.04  4.9e-4   0.01   0.02   0.03   0.03   0.04   0.07  584.0    1.0
A[16]             0.03  2.9e-4 7.9e-3   0.02   0.03   0.03   0.04   0.05  766.0    1.0
A[17]             0.21  4.6e-5 1.5e-3    0.2    0.2   0.21   0.21   0.21 1045.0   1.01
A[18]             0.03  3.2e-4 7.7e-3   0.02   0.03   0.03   0.04   0.05  592.0    1.0
A[19]             0.03  2.8e-4 6.2e-3   0.02   0.03   0.03   0.03   0.04  475.0   1.01
A[20]             0.01    0.01   0.02  -0.03 2.0e-4   0.02   0.02   0.03    2.0   3.76
A[21]           9.1e-3    0.01   0.02  -0.03  -0.02   0.02   0.03   0.04    4.0   2.34
A[22]             0.02  4.5e-5 2.1e-3   0.02   0.02   0.03   0.03   0.03 2041.0    1.0
A[23]             0.03  6.8e-3   0.01   0.01   0.02   0.03   0.03   0.06    3.0   1.65
A[24]             0.05  3.9e-4 8.7e-3   0.04   0.04   0.05   0.05   0.07  501.0   1.01
A[25]           9.2e-3  2.4e-3   0.02  -0.02-8.1e-3   0.01   0.02   0.05   58.0   1.07
A[26]             0.01  5.8e-3   0.02  -0.02 7.0e-3   0.02   0.02   0.04   10.0   1.33
A[27]           4.0e-3  6.4e-3   0.01  -0.02-9.2e-3 9.5e-3   0.01   0.02    3.0   1.87
A[28]             0.02  1.0e-4 3.6e-3   0.01   0.02   0.02   0.02   0.03 1210.0    1.0
A[29]             0.02  8.6e-5 3.5e-3   0.02   0.02   0.02   0.03   0.03 1660.0    1.0
A[30]             0.03  1.9e-4 6.1e-3   0.02   0.03   0.03   0.03   0.04 1081.0    1.0
A[31]             0.03  6.9e-5 3.1e-3   0.03   0.03   0.03   0.03   0.04 2053.0    1.0
A[32]             0.03  3.6e-4 8.1e-3   0.02   0.02   0.03   0.03   0.05  507.0   1.01
A[33]             0.03  3.8e-4 7.8e-3   0.02   0.02   0.03   0.03   0.05  421.0   1.01
A[34]             0.02  1.2e-4 4.0e-3   0.01   0.02   0.02   0.02   0.03 1175.0   1.01
A[35]             0.05  4.1e-4   0.01   0.03   0.04   0.04   0.05   0.07  677.0   1.01
A[36]             0.04  1.4e-4 4.1e-3   0.03   0.03   0.04   0.04   0.04  832.0    1.0
A[37]             0.02  1.6e-4 4.9e-3   0.01   0.02   0.02   0.03   0.03  944.0    1.0
A[38]           1.8e-3  5.5e-4   0.01  -0.02-5.6e-3 1.4e-3 8.2e-3   0.03  441.0    1.0
A[39]             0.03  1.8e-4 4.7e-3   0.02   0.03   0.03   0.04   0.04  702.0    1.0
A[40]             0.03  2.6e-4 6.7e-3   0.02   0.03   0.03   0.03   0.05  682.0   1.01
A[41]             0.03  2.2e-4 6.3e-3   0.02   0.03   0.03   0.04   0.04  840.0    1.0
A[42]             0.02  4.9e-5 2.2e-3   0.02   0.02   0.02   0.02   0.03 2123.0    1.0
A[43]             0.02  2.4e-3 7.7e-3   0.01   0.02   0.02   0.02   0.05   10.0   1.67
A[44]             0.02  1.2e-4 4.5e-3   0.02   0.02   0.02   0.03   0.03 1299.0    1.0
A[45]             0.03  1.4e-4 5.1e-3   0.02   0.02   0.03   0.03   0.04 1238.0    1.0
A[46]           9.0e-3    0.01   0.02  -0.02-2.7e-4   0.02   0.02   0.03    2.0   3.53
A[47]             0.02  4.4e-5 2.3e-3   0.02   0.02   0.02   0.02   0.03 2570.0    1.0
A[48]             0.02  1.5e-4 4.5e-3   0.02   0.02   0.02   0.03   0.03  927.0    1.0
A[49]             0.01    0.02   0.02  -0.03-3.8e-3   0.03   0.03   0.04    2.0   5.98
A[50]             0.02  1.1e-4 4.2e-3   0.02   0.02   0.02   0.03   0.03 1510.0    1.0
A[51]             0.04  6.7e-4   0.01   0.02   0.03   0.04   0.05   0.08  426.0   1.01
A[52]             0.09  2.4e-4 9.5e-3   0.07   0.08   0.09   0.09   0.11 1502.0    1.0
A[53]             0.03  1.5e-4 4.9e-3   0.02   0.02   0.03   0.03   0.04 1156.0    1.0
A[54]             0.02  1.1e-4 3.7e-3   0.01   0.02   0.02   0.02   0.03 1091.0    1.0
A[55]             0.03  3.5e-4 7.7e-3   0.02   0.03   0.03   0.03   0.05  485.0   1.01
A[56]           1.9e-3  6.1e-3   0.02  -0.03  -0.02 3.7e-4   0.02   0.04   15.0   1.29
A[57]             0.03  1.6e-4 5.2e-3   0.02   0.03   0.03   0.04   0.04 1111.0    1.0
A[58]             0.04  2.0e-4 6.7e-3   0.03   0.04   0.04   0.05   0.05 1134.0    1.0
A[59]             0.02  4.8e-5 2.6e-3   0.02   0.02   0.02   0.02   0.03 2862.0    1.0
A[60]             0.02  1.3e-4 5.1e-3   0.01   0.02   0.02   0.03   0.03 1543.0    1.0
lp__             -6856    0.88  18.07  -6892  -6868  -6856  -6844  -6822  419.0   1.02

Samples were drawn using NUTS at Sat Mar  9 02:05:29 2019.
For each parameter, n_eff is a crude measure of effective sample size,
and Rhat is the potential scale reduction factor on split chains (at 
convergence, Rhat=1).
