Inference for Stan model: anon_model_fa67fac1b2e90eb68958b740c95db37f.
4 chains, each with iter=60000; warmup=30000; thin=1; 
post-warmup draws per chain=30000, total post-warmup draws=120000.

              mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
A[31]         0.03  2.1e-3 7.3e-3   0.02   0.03   0.03   0.03   0.05   12.0   1.24
A[32]         0.02  4.0e-3 7.7e-3   0.01   0.02   0.02   0.03   0.04    4.0   1.62
A[33]         0.02  1.6e-4 4.1e-3   0.02   0.02   0.02   0.03   0.03  694.0   1.01
A[34]         0.03  1.1e-4 4.2e-3   0.02   0.03   0.03   0.03   0.04 1523.0   1.01
A[35]         0.02  1.1e-4 3.7e-3 9.7e-3   0.02   0.02   0.02   0.02 1185.0   1.01
A[36]         0.03  1.3e-4 5.7e-3   0.02   0.03   0.03   0.04   0.05 1870.0   1.01
A[37]         0.03  7.4e-5 3.5e-3   0.02   0.03   0.03   0.03   0.04 2249.0    1.0
A[38]         0.04  3.8e-4 6.9e-3   0.03   0.03   0.04   0.04   0.05  328.0   1.02
A[39]         0.01  3.0e-4 4.9e-3 6.1e-3   0.01   0.01   0.02   0.02  275.0   1.02
A[40]         0.03  9.9e-5 4.2e-3   0.02   0.03   0.03   0.03   0.04 1780.0    1.0
A[41]         0.03  2.9e-4 5.5e-3   0.02   0.03   0.03   0.03   0.04  365.0   1.01
A[42]         0.07    0.02   0.03   0.03   0.05   0.07   0.09   0.13    2.0   2.76
A[43]         0.03  8.8e-5 4.4e-3   0.02   0.03   0.03   0.03   0.04 2443.0    1.0
A[44]         0.02  1.3e-4 4.7e-3   0.01   0.02   0.02   0.03   0.03 1416.0    1.0
A[45]         0.02  4.9e-4 6.3e-3 9.3e-3   0.02   0.02   0.02   0.03  164.0   1.04
A[46]         0.02  1.1e-4 4.4e-3   0.01   0.02   0.02   0.02   0.03 1660.0    1.0
A[47]         0.03  2.7e-4 5.9e-3   0.02   0.03   0.03   0.04   0.04  470.0   1.02
A[48]         0.03  1.4e-4 4.7e-3   0.02   0.03   0.03   0.03   0.04 1120.0   1.01
A[49]         0.02  1.1e-4 4.5e-3   0.01   0.02   0.02   0.03   0.03 1690.0   1.01
A[50]         0.03 10.0e-5 5.5e-3   0.02   0.02   0.03   0.03   0.04 3027.0    1.0
lp__        -418.2    0.78  17.98 -454.2 -430.2 -418.1 -406.1 -383.7  525.0   1.02

Samples were drawn using NUTS at Tue Mar  5 22:19:36 2019.
For each parameter, n_eff is a crude measure of effective sample size,
and Rhat is the potential scale reduction factor on split chains (at 
convergence, Rhat=1).
